Angle(Deg)	I1	I2	Itotal
4.785479	6.069846e+002	6.027326e+002	1.209717e+003
4.785979	6.075364e+002	6.032791e+002	1.210816e+003
4.786479	6.080836e+002	6.038212e+002	1.211905e+003
4.786979	6.086264e+002	6.043589e+002	1.212985e+003
4.787479	6.091647e+002	6.048920e+002	1.214057e+003
4.787979	6.096985e+002	6.054207e+002	1.215119e+003
4.788479	6.102277e+002	6.059449e+002	1.216173e+003
4.788979	6.107525e+002	6.064646e+002	1.217217e+003
4.789479	6.112727e+002	6.069798e+002	1.218253e+003
4.789979	6.117884e+002	6.074906e+002	1.219279e+003
4.790479	6.122995e+002	6.079968e+002	1.220296e+003
4.790979	6.128061e+002	6.084985e+002	1.221305e+003
4.791479	6.133082e+002	6.089957e+002	1.222304e+003
4.791979	6.138057e+002	6.094884e+002	1.223294e+003
4.792479	6.142987e+002	6.099765e+002	1.224275e+003
4.792979	6.147871e+002	6.104601e+002	1.225247e+003
4.793479	6.152709e+002	6.109392e+002	1.226210e+003
4.793979	6.157502e+002	6.114137e+002	1.227164e+003
4.794479	6.162248e+002	6.118837e+002	1.228109e+003
4.794979	6.166949e+002	6.123491e+002	1.229044e+003
4.795480	6.171604e+002	6.128100e+002	1.229970e+003
4.795980	6.176213e+002	6.132663e+002	1.230888e+003
4.796480	6.180776e+002	6.137180e+002	1.231796e+003
4.796980	6.185293e+002	6.141651e+002	1.232694e+003
4.797480	6.189764e+002	6.146077e+002	1.233584e+003
4.797980	6.194189e+002	6.150457e+002	1.234465e+003
4.798480	6.198567e+002	6.154791e+002	1.235336e+003
4.798980	6.202899e+002	6.159079e+002	1.236198e+003
4.799480	6.207185e+002	6.163321e+002	1.237051e+003
4.799980	6.211425e+002	6.167517e+002	1.237894e+003
4.800480	6.215618e+002	6.171667e+002	1.238729e+003
4.800980	6.219765e+002	6.175771e+002	1.239554e+003
4.801480	6.223865e+002	6.179829e+002	1.240369e+003
4.801980	6.227919e+002	6.183840e+002	1.241176e+003
4.802480	6.231926e+002	6.187806e+002	1.241973e+003
4.802980	6.235887e+002	6.191725e+002	1.242761e+003
4.803480	6.239801e+002	6.195597e+002	1.243540e+003
4.803980	6.243669e+002	6.199424e+002	1.244309e+003
4.804480	6.247489e+002	6.203204e+002	1.245069e+003
4.804980	6.251263e+002	6.206937e+002	1.245820e+003
4.805481	6.254990e+002	6.210624e+002	1.246561e+003
4.805981	6.258671e+002	6.214265e+002	1.247294e+003
4.806481	6.262304e+002	6.217859e+002	1.248016e+003
4.806981	6.265891e+002	6.221406e+002	1.248730e+003
4.807481	6.269430e+002	6.224907e+002	1.249434e+003
4.807981	6.272923e+002	6.228361e+002	1.250128e+003
4.808481	6.276368e+002	6.231769e+002	1.250814e+003
4.808981	6.279767e+002	6.235129e+002	1.251490e+003
4.809481	6.283119e+002	6.238444e+002	1.252156e+003
4.809981	6.286423e+002	6.241711e+002	1.252813e+003
4.810481	6.289680e+002	6.244931e+002	1.253461e+003
4.810981	6.292891e+002	6.248105e+002	1.254100e+003
4.811481	6.296054e+002	6.251232e+002	1.254729e+003
4.811981	6.299169e+002	6.254312e+002	1.255348e+003
4.812481	6.302238e+002	6.257345e+002	1.255958e+003
4.812981	6.305259e+002	6.260331e+002	1.256559e+003
4.813481	6.308233e+002	6.263270e+002	1.257150e+003
4.813981	6.311160e+002	6.266162e+002	1.257732e+003
4.814481	6.314039e+002	6.269007e+002	1.258305e+003
4.814981	6.316871e+002	6.271805e+002	1.258868e+003
4.815482	6.319656e+002	6.274556e+002	1.259421e+003
4.815982	6.322393e+002	6.277260e+002	1.259965e+003
4.816482	6.325083e+002	6.279917e+002	1.260500e+003
4.816982	6.327725e+002	6.282526e+002	1.261025e+003
4.817482	6.330320e+002	6.285089e+002	1.261541e+003
4.817982	6.332868e+002	6.287604e+002	1.262047e+003
4.818482	6.335367e+002	6.290073e+002	1.262544e+003
4.818982	6.337820e+002	6.292494e+002	1.263031e+003
4.819482	6.340225e+002	6.294868e+002	1.263509e+003
4.819982	6.342582e+002	6.297194e+002	1.263978e+003
4.820482	6.344891e+002	6.299474e+002	1.264437e+003
4.820982	6.347154e+002	6.301706e+002	1.264886e+003
4.821482	6.349368e+002	6.303891e+002	1.265326e+003
4.821982	6.351535e+002	6.306028e+002	1.265756e+003
4.822482	6.353654e+002	6.308118e+002	1.266177e+003
4.822982	6.355726e+002	6.310161e+002	1.266589e+003
4.823482	6.357750e+002	6.312157e+002	1.266991e+003
4.823982	6.359726e+002	6.314105e+002	1.267383e+003
4.824482	6.361655e+002	6.316006e+002	1.267766e+003
4.824982	6.363536e+002	6.317860e+002	1.268140e+003
4.825483	6.365369e+002	6.319666e+002	1.268504e+003
4.825983	6.367155e+002	6.321425e+002	1.268858e+003
4.826483	6.368892e+002	6.323137e+002	1.269203e+003
4.826983	6.370583e+002	6.324801e+002	1.269538e+003
4.827483	6.372225e+002	6.326418e+002	1.269864e+003
4.827983	6.373820e+002	6.327987e+002	1.270181e+003
4.828483	6.375367e+002	6.329509e+002	1.270488e+003
4.828983	6.376866e+002	6.330984e+002	1.270785e+003
4.829483	6.378318e+002	6.332411e+002	1.271073e+003
4.829983	6.379721e+002	6.333791e+002	1.271351e+003
4.830483	6.381078e+002	6.335124e+002	1.271620e+003
4.830983	6.382386e+002	6.336409e+002	1.271879e+003
4.831483	6.383647e+002	6.337646e+002	1.272129e+003
4.831983	6.384859e+002	6.338837e+002	1.272370e+003
4.832483	6.386025e+002	6.339980e+002	1.272600e+003
4.832983	6.387142e+002	6.341075e+002	1.272822e+003
4.833483	6.388212e+002	6.342123e+002	1.273034e+003
4.833983	6.389234e+002	6.343124e+002	1.273236e+003
4.834483	6.390208e+002	6.344077e+002	1.273429e+003
4.834983	6.391135e+002	6.344984e+002	1.273612e+003
4.835484	6.392013e+002	6.345842e+002	1.273786e+003
4.835984	6.392845e+002	6.346653e+002	1.273950e+003
4.836484	6.393628e+002	6.347417e+002	1.274105e+003
4.836984	6.394364e+002	6.348134e+002	1.274250e+003
4.837484	6.395052e+002	6.348803e+002	1.274386e+003
4.837984	6.395692e+002	6.349425e+002	1.274512e+003
4.838484	6.396285e+002	6.350000e+002	1.274629e+003
4.838984	6.396830e+002	6.350527e+002	1.274736e+003
4.839484	6.397328e+002	6.351007e+002	1.274834e+003
4.839984	6.397778e+002	6.351440e+002	1.274922e+003
4.840484	6.398180e+002	6.351826e+002	1.275001e+003
4.840984	6.398535e+002	6.352164e+002	1.275070e+003
4.841484	6.398842e+002	6.352455e+002	1.275130e+003
4.841984	6.399101e+002	6.352699e+002	1.275180e+003
4.842484	6.399313e+002	6.352895e+002	1.275221e+003
4.842984	6.399478e+002	6.353045e+002	1.275252e+003
4.843484	6.399595e+002	6.353147e+002	1.275274e+003
4.843984	6.399664e+002	6.353202e+002	1.275287e+003
4.844484	6.399686e+002	6.353210e+002	1.275290e+003
4.844984	6.399661e+002	6.353171e+002	1.275283e+003
4.845485	6.399588e+002	6.353085e+002	1.275267e+003
4.845985	6.399467e+002	6.352951e+002	1.275242e+003
4.846485	6.399300e+002	6.352771e+002	1.275207e+003
4.846985	6.399085e+002	6.352543e+002	1.275163e+003
4.847485	6.398822e+002	6.352269e+002	1.275109e+003
4.847985	6.398512e+002	6.351948e+002	1.275046e+003
4.848485	6.398155e+002	6.351579e+002	1.274973e+003
4.848985	6.397751e+002	6.351164e+002	1.274891e+003
4.849485	6.397299e+002	6.350702e+002	1.274800e+003
4.849985	6.396800e+002	6.350193e+002	1.274699e+003
4.850485	6.396254e+002	6.349637e+002	1.274589e+003
4.850985	6.395661e+002	6.349034e+002	1.274469e+003
4.851485	6.395021e+002	6.348384e+002	1.274340e+003
4.851985	6.394333e+002	6.347688e+002	1.274202e+003
4.852485	6.393598e+002	6.346945e+002	1.274054e+003
4.852985	6.392817e+002	6.346155e+002	1.273897e+003
4.853485	6.391988e+002	6.345318e+002	1.273731e+003
4.853985	6.391112e+002	6.344435e+002	1.273555e+003
4.854485	6.390190e+002	6.343506e+002	1.273370e+003
4.854985	6.389220e+002	6.342529e+002	1.273175e+003
4.855486	6.388204e+002	6.341506e+002	1.272971e+003
4.855986	6.387140e+002	6.340437e+002	1.272758e+003
4.856486	6.386030e+002	6.339321e+002	1.272535e+003
4.856986	6.384873e+002	6.338159e+002	1.272303e+003
4.857486	6.383669e+002	6.336950e+002	1.272062e+003
4.857986	6.382419e+002	6.335695e+002	1.271811e+003
4.858486	6.381122e+002	6.334393e+002	1.271552e+003
4.858986	6.379778e+002	6.333046e+002	1.271282e+003
4.859486	6.378388e+002	6.331651e+002	1.271004e+003
4.859986	6.376951e+002	6.330211e+002	1.270716e+003
4.860486	6.375467e+002	6.328725e+002	1.270419e+003
4.860986	6.373937e+002	6.327192e+002	1.270113e+003
4.861486	6.372361e+002	6.325614e+002	1.269797e+003
4.861986	6.370738e+002	6.323989e+002	1.269473e+003
4.862486	6.369069e+002	6.322318e+002	1.269139e+003
4.862986	6.367354e+002	6.320601e+002	1.268796e+003
4.863486	6.365592e+002	6.318839e+002	1.268443e+003
4.863986	6.363784e+002	6.317030e+002	1.268081e+003
4.864486	6.361930e+002	6.315176e+002	1.267711e+003
4.864986	6.360029e+002	6.313276e+002	1.267331e+003
4.865487	6.358083e+002	6.311330e+002	1.266941e+003
4.865987	6.356091e+002	6.309338e+002	1.266543e+003
4.866487	6.354052e+002	6.307301e+002	1.266135e+003
4.866987	6.351968e+002	6.305218e+002	1.265719e+003
4.867487	6.349838e+002	6.303090e+002	1.265293e+003
4.867987	6.347662e+002	6.300916e+002	1.264858e+003
4.868487	6.345440e+002	6.298697e+002	1.264414e+003
4.868987	6.343172e+002	6.296432e+002	1.263960e+003
4.869487	6.340859e+002	6.294122e+002	1.263498e+003
4.869987	6.338500e+002	6.291767e+002	1.263027e+003
4.870487	6.336095e+002	6.289366e+002	1.262546e+003
4.870987	6.333645e+002	6.286921e+002	1.262057e+003
4.871487	6.331150e+002	6.284430e+002	1.261558e+003
4.871987	6.328609e+002	6.281894e+002	1.261050e+003
4.872487	6.326022e+002	6.279313e+002	1.260534e+003
4.872987	6.323391e+002	6.276687e+002	1.260008e+003
4.873487	6.320714e+002	6.274016e+002	1.259473e+003
4.873987	6.317992e+002	6.271300e+002	1.258929e+003
4.874487	6.315225e+002	6.268540e+002	1.258376e+003
4.874987	6.312412e+002	6.265735e+002	1.257815e+003
4.875488	6.309555e+002	6.262885e+002	1.257244e+003
4.875988	6.306653e+002	6.259990e+002	1.256664e+003
4.876488	6.303706e+002	6.257051e+002	1.256076e+003
4.876988	6.300714e+002	6.254067e+002	1.255478e+003
4.877488	6.297677e+002	6.251039e+002	1.254872e+003
4.877988	6.294595e+002	6.247967e+002	1.254256e+003
4.878488	6.291469e+002	6.244850e+002	1.253632e+003
4.878988	6.288299e+002	6.241690e+002	1.252999e+003
4.879488	6.285083e+002	6.238484e+002	1.252357e+003
4.879988	6.281824e+002	6.235235e+002	1.251706e+003
4.880488	6.278520e+002	6.231942e+002	1.251046e+003
4.880988	6.275171e+002	6.228605e+002	1.250378e+003
4.881488	6.271779e+002	6.225224e+002	1.249700e+003
4.881988	6.268342e+002	6.221799e+002	1.249014e+003
4.882488	6.264861e+002	6.218330e+002	1.248319e+003
4.882988	6.261336e+002	6.214817e+002	1.247615e+003
4.883488	6.257767e+002	6.211261e+002	1.246903e+003
4.883988	6.254154e+002	6.207662e+002	1.246182e+003
4.884488	6.250497e+002	6.204018e+002	1.245452e+003
4.884988	6.246797e+002	6.200332e+002	1.244713e+003
4.885489	6.243053e+002	6.196602e+002	1.243965e+003
4.885989	6.239265e+002	6.192829e+002	1.243209e+003
4.886489	6.235433e+002	6.189012e+002	1.242445e+003
4.886989	6.231559e+002	6.185152e+002	1.241671e+003
4.887489	6.227640e+002	6.181250e+002	1.240889e+003
4.887989	6.223679e+002	6.177304e+002	1.240098e+003
4.888489	6.219674e+002	6.173315e+002	1.239299e+003
4.888989	6.215626e+002	6.169284e+002	1.238491e+003
4.889489	6.211535e+002	6.165210e+002	1.237674e+003
4.889989	6.207401e+002	6.161093e+002	1.236849e+003
4.890489	6.203223e+002	6.156933e+002	1.236016e+003
4.890989	6.199003e+002	6.152731e+002	1.235173e+003
4.891489	6.194741e+002	6.148487e+002	1.234323e+003
4.891989	6.190435e+002	6.144200e+002	1.233464e+003
4.892489	6.186087e+002	6.139871e+002	1.232596e+003
4.892989	6.181696e+002	6.135499e+002	1.231720e+003
4.893489	6.177263e+002	6.131086e+002	1.230835e+003
4.893989	6.172788e+002	6.126630e+002	1.229942e+003
4.894489	6.168270e+002	6.122133e+002	1.229040e+003
4.894989	6.163710e+002	6.117593e+002	1.228130e+003
4.895490	6.159108e+002	6.113012e+002	1.227212e+003
4.895990	6.154463e+002	6.108389e+002	1.226285e+003
4.896490	6.149777e+002	6.103724e+002	1.225350e+003
4.896990	6.145049e+002	6.099018e+002	1.224407e+003
4.897490	6.140279e+002	6.094270e+002	1.223455e+003
4.897990	6.135468e+002	6.089481e+002	1.222495e+003
4.898490	6.130614e+002	6.084651e+002	1.221527e+003
4.898990	6.125720e+002	6.079779e+002	1.220550e+003
4.899490	6.120783e+002	6.074867e+002	1.219565e+003
4.899990	6.115806e+002	6.069913e+002	1.218572e+003
4.900490	6.110787e+002	6.064918e+002	1.217571e+003
4.900990	6.105727e+002	6.059883e+002	1.216561e+003
4.901490	6.100625e+002	6.054807e+002	1.215543e+003
4.901990	6.095483e+002	6.049690e+002	1.214517e+003
4.902490	6.090300e+002	6.044532e+002	1.213483e+003
4.902990	6.085076e+002	6.039334e+002	1.212441e+003
4.903490	6.079812e+002	6.034095e+002	1.211391e+003
4.903990	6.074506e+002	6.028817e+002	1.210332e+003
4.904490	6.069160e+002	6.023498e+002	1.209266e+003
4.904990	6.063774e+002	6.018138e+002	1.208191e+003
4.905491	6.058347e+002	6.012739e+002	1.207109e+003
4.905991	6.052880e+002	6.007300e+002	1.206018e+003
4.906491	6.047373e+002	6.001821e+002	1.204919e+003
4.906991	6.041826e+002	5.996302e+002	1.203813e+003
4.907491	6.036239e+002	5.990744e+002	1.202698e+003
4.907991	6.030612e+002	5.985146e+002	1.201576e+003
4.908491	6.024945e+002	5.979509e+002	1.200445e+003
4.908991	6.019239e+002	5.973832e+002	1.199307e+003
4.909491	6.013492e+002	5.968116e+002	1.198161e+003
4.909991	6.007707e+002	5.962361e+002	1.197007e+003
4.910491	6.001882e+002	5.956566e+002	1.195845e+003
4.910991	5.996018e+002	5.950733e+002	1.194675e+003
4.911491	5.990114e+002	5.944861e+002	1.193497e+003
4.911991	5.984172e+002	5.938950e+002	1.192312e+003
4.912491	5.978190e+002	5.933000e+002	1.191119e+003
4.912991	5.972170e+002	5.927012e+002	1.189918e+003
4.913491	5.966110e+002	5.920986e+002	1.188710e+003
4.913991	5.960012e+002	5.914921e+002	1.187493e+003
4.914491	5.953876e+002	5.908817e+002	1.186269e+003
4.914991	5.947701e+002	5.902676e+002	1.185038e+003
4.915492	5.941488e+002	5.896497e+002	1.183798e+003
4.915992	5.935236e+002	5.890279e+002	1.182552e+003
4.916492	5.928946e+002	5.884024e+002	1.181297e+003
4.916992	5.922619e+002	5.877731e+002	1.180035e+003
4.917492	5.916253e+002	5.871400e+002	1.178765e+003
4.917992	5.909849e+002	5.865032e+002	1.177488e+003
4.918492	5.903408e+002	5.858627e+002	1.176203e+003
4.918992	5.896929e+002	5.852184e+002	1.174911e+003
4.919492	5.890413e+002	5.845704e+002	1.173612e+003
4.919992	5.883859e+002	5.839186e+002	1.172305e+003
4.920492	5.877268e+002	5.832632e+002	1.170990e+003
4.920992	5.870639e+002	5.826041e+002	1.169668e+003
4.921492	5.863974e+002	5.819413e+002	1.168339e+003
4.921992	5.857272e+002	5.812749e+002	1.167002e+003
4.922492	5.850532e+002	5.806048e+002	1.165658e+003
4.922992	5.843756e+002	5.799310e+002	1.164307e+003
4.923492	5.836944e+002	5.792536e+002	1.162948e+003
4.923992	5.830095e+002	5.785726e+002	1.161582e+003
4.924492	5.823209e+002	5.778880e+002	1.160209e+003
4.924992	5.816287e+002	5.771998e+002	1.158829e+003
4.925493	5.809329e+002	5.765080e+002	1.157441e+003
4.925993	5.802335e+002	5.758126e+002	1.156046e+003
4.926493	5.795305e+002	5.751137e+002	1.154644e+003
4.926993	5.788239e+002	5.744112e+002	1.153235e+003
4.927493	5.781138e+002	5.737051e+002	1.151819e+003
4.927993	5.774000e+002	5.729956e+002	1.150396e+003
4.928493	5.766828e+002	5.722825e+002	1.148965e+003
4.928993	5.759620e+002	5.715659e+002	1.147528e+003
4.929493	5.752376e+002	5.708458e+002	1.146083e+003
4.929993	5.745098e+002	5.701222e+002	1.144632e+003
4.930493	5.737784e+002	5.693952e+002	1.143174e+003
4.930993	5.730436e+002	5.686646e+002	1.141708e+003
4.931493	5.723053e+002	5.679307e+002	1.140236e+003
4.931993	5.715635e+002	5.671933e+002	1.138757e+003
4.932493	5.708182e+002	5.664525e+002	1.137271e+003
4.932993	5.700696e+002	5.657082e+002	1.135778e+003
4.933493	5.693175e+002	5.649606e+002	1.134278e+003
4.933993	5.685619e+002	5.642096e+002	1.132771e+003
4.934493	5.678030e+002	5.634552e+002	1.131258e+003
4.934993	5.670407e+002	5.626974e+002	1.129738e+003
4.935494	5.662750e+002	5.619363e+002	1.128211e+003
4.935994	5.655059e+002	5.611718e+002	1.126678e+003
4.936494	5.647334e+002	5.604040e+002	1.125137e+003
4.936994	5.639577e+002	5.596329e+002	1.123591e+003
4.937494	5.631786e+002	5.588585e+002	1.122037e+003
4.937994	5.623961e+002	5.580808e+002	1.120477e+003
4.938494	5.616104e+002	5.572998e+002	1.118910e+003
4.938994	5.608213e+002	5.565156e+002	1.117337e+003
4.939494	5.600290e+002	5.557281e+002	1.115757e+003
4.939994	5.592334e+002	5.549374e+002	1.114171e+003
4.940494	5.584346e+002	5.541434e+002	1.112578e+003
4.940994	5.576325e+002	5.533462e+002	1.110979e+003
4.941494	5.568272e+002	5.525458e+002	1.109373e+003
4.941994	5.560187e+002	5.517422e+002	1.107761e+003
4.942494	5.552069e+002	5.509355e+002	1.106142e+003
4.942994	5.543920e+002	5.501256e+002	1.104518e+003
4.943494	5.535739e+002	5.493125e+002	1.102886e+003
4.943994	5.527526e+002	5.484963e+002	1.101249e+003
4.944494	5.519281e+002	5.476769e+002	1.099605e+003
4.944994	5.511006e+002	5.468545e+002	1.097955e+003
4.945495	5.502699e+002	5.460289e+002	1.096299e+003
4.945995	5.494360e+002	5.452003e+002	1.094636e+003
4.946495	5.485991e+002	5.443685e+002	1.092968e+003
4.946995	5.477591e+002	5.435337e+002	1.091293e+003
4.947495	5.469160e+002	5.426959e+002	1.089612e+003
4.947995	5.460698e+002	5.418550e+002	1.087925e+003
4.948495	5.452206e+002	5.410111e+002	1.086232e+003
4.948995	5.443684e+002	5.401642e+002	1.084533e+003
4.949495	5.435131e+002	5.393143e+002	1.082827e+003
4.949995	5.426549e+002	5.384615e+002	1.081116e+003
4.950495	5.417936e+002	5.376056e+002	1.079399e+003
4.950995	5.409293e+002	5.367468e+002	1.077676e+003
4.951495	5.400621e+002	5.358851e+002	1.075947e+003
4.951995	5.391919e+002	5.350204e+002	1.074212e+003
4.952495	5.383188e+002	5.341528e+002	1.072472e+003
4.952995	5.374428e+002	5.332823e+002	1.070725e+003
4.953495	5.365638e+002	5.324089e+002	1.068973e+003
4.953995	5.356819e+002	5.315326e+002	1.067215e+003
4.954495	5.347972e+002	5.306535e+002	1.065451e+003
4.954995	5.339095e+002	5.297715e+002	1.063681e+003
4.955496	5.330191e+002	5.288867e+002	1.061906e+003
4.955996	5.321257e+002	5.279990e+002	1.060125e+003
4.956496	5.312295e+002	5.271086e+002	1.058338e+003
4.956996	5.303305e+002	5.262154e+002	1.056546e+003
4.957496	5.294287e+002	5.253193e+002	1.054748e+003
4.957996	5.285242e+002	5.244206e+002	1.052945e+003
4.958496	5.276168e+002	5.235190e+002	1.051136e+003
4.958996	5.267067e+002	5.226147e+002	1.049321e+003
4.959496	5.257938e+002	5.217077e+002	1.047501e+003
4.959996	5.248782e+002	5.207980e+002	1.045676e+003
4.960496	5.239598e+002	5.198856e+002	1.043845e+003
4.960996	5.230388e+002	5.189705e+002	1.042009e+003
4.961496	5.221150e+002	5.180527e+002	1.040168e+003
4.961996	5.211886e+002	5.171323e+002	1.038321e+003
4.962496	5.202595e+002	5.162092e+002	1.036469e+003
4.962996	5.193278e+002	5.152836e+002	1.034611e+003
4.963496	5.183934e+002	5.143552e+002	1.032749e+003
4.963996	5.174564e+002	5.134243e+002	1.030881e+003
4.964496	5.165168e+002	5.124909e+002	1.029008e+003
4.964996	5.155745e+002	5.115548e+002	1.027129e+003
4.965497	5.146298e+002	5.106162e+002	1.025246e+003
4.965997	5.136824e+002	5.096750e+002	1.023357e+003
4.966497	5.127325e+002	5.087313e+002	1.021464e+003
4.966997	5.117801e+002	5.077851e+002	1.019565e+003
4.967497	5.108251e+002	5.068364e+002	1.017661e+003
4.967997	5.098676e+002	5.058852e+002	1.015753e+003
4.968497	5.089076e+002	5.049316e+002	1.013839e+003
4.968997	5.079452e+002	5.039754e+002	1.011921e+003
4.969497	5.069803e+002	5.030169e+002	1.009997e+003
4.969997	5.060129e+002	5.020559e+002	1.008069e+003
4.970497	5.050431e+002	5.010925e+002	1.006136e+003
4.970997	5.040709e+002	5.001267e+002	1.004198e+003
4.971497	5.030962e+002	4.991585e+002	1.002255e+003
4.971997	5.021192e+002	4.981880e+002	1.000307e+003
4.972497	5.011398e+002	4.972150e+002	9.983549e+002
4.972997	5.001580e+002	4.962398e+002	9.963978e+002
4.973497	4.991739e+002	4.952622e+002	9.944361e+002
4.973997	4.981875e+002	4.942823e+002	9.924698e+002
4.974497	4.971987e+002	4.933001e+002	9.904989e+002
4.974997	4.962076e+002	4.923157e+002	9.885233e+002
4.975498	4.952143e+002	4.913289e+002	9.865432e+002
4.975998	4.942186e+002	4.903399e+002	9.845586e+002
4.976498	4.932207e+002	4.893487e+002	9.825695e+002
4.976998	4.922206e+002	4.883553e+002	9.805759e+002
